For Example 133, The full renyi 0.5 token for desp method is: [1.6481, 2.8377, 2.1075, 3.9620, 0.8483, 3.6190, 3.9788, 0.6213, 2.5179, 1.6534, 0.5829, 3.7260, 2.0993, 0.7469, 2.1188, 4.1374, 3.5649, 3.0635, 0.9249, 3.5367, 3.0923, 2.5604, 1.9002, 4.0091, 1.9898, 2.3929, 3.7255, 3.8255, 4.5756, 0.5820, 5.5308]
For Example 134, The full renyi 0.5 token for desp method is: [1.8788, 2.9074, 2.2408, 5.0108, 4.5093, 1.5695, 1.8553, 0.5773, 4.0940, 0.6034, 3.1970, 3.1193, 3.2852, 2.7490, 3.4260, 3.4956, 4.8668, 0.8175, 3.9309, 4.0208, 3.1414, 3.9233, 4.4099, 3.1551, 0.5869, 3.6620, 5.1644, 3.4652, 2.3768, 2.3190, 0.8832]
For Example 136, The full renyi 0.5 token for desp method is: [1.8951, 2.9989, 0.6139, 0.5979, 1.7056, 3.5996, 3.0268, 2.2276, 3.4958, 4.0812, 4.7412, 3.6081, 4.0321, 2.5304, 3.2686, 3.8306, 3.9237, 3.2494, 4.6979, 1.0228, 2.6330, 3.4045, 3.1981, 4.9380, 0.6596, 3.9629, 5.1920, 3.0846, 5.2822, 2.9527, 2.0341]
For Example 138, The full renyi 0.5 token for desp method is: [1.6021, 2.8166, 1.1953, 3.4945, 2.9388, 4.2983, 3.1996, 1.9611, 3.1155, 0.8120, 3.9412, 5.7260, 3.6784, 3.8946, 4.8082, 1.4745, 0.5609, 4.2480, 2.8576, 3.6571, 5.7361, 3.7253, 2.4102, 5.1522, 0.5648, 3.6136, 5.0095, 5.8070, 0.6087, 3.1509, 4.0081]
For Example 139, The full renyi 0.5 token for desp method is: [1.9954, 3.1529, 0.6156, 0.5892, 2.2112, 5.4139, 1.4218, 1.4779, 4.9292, 0.7755, 4.7449, 1.4788, 3.8574, 5.2875, 1.1189, 4.7851, 5.1214, 4.3260, 5.2177, 3.6945, 5.3665, 5.0112, 3.2353, 2.1440, 3.2528, 4.0679, 5.5024, 3.0521, 3.9450, 5.6106, 3.6814]
For Example 140, The full renyi 0.5 token for desp method is: [1.9171, 3.0533, 2.2799, 4.7183, 0.6981, 1.6954, 4.1525, 3.6594, 4.3784, 1.1161, 3.3680, 0.5998, 3.7485, 3.9241, 4.6610, 3.2027, 3.6092, 1.3613, 3.8540, 4.0954, 1.1694, 4.5036, 3.1978, 2.4730, 4.3553, 2.8816, 4.9040, 5.0219, 2.3587, 5.1175, 1.0432]
For Example 141, The full renyi 0.5 token for desp method is: [1.7478, 2.8120, 1.3583, 4.7680, 4.3107, 1.4723, 1.6800, 0.5744, 3.9173, 0.5847, 2.9507, 1.8277, 4.0610, 3.3164, 4.2779, 2.6886, 4.1640, 0.6272, 1.6816, 1.1089, 0.5842, 4.6992, 3.2329, 1.4946, 3.4889, 4.2170, 1.2990, 3.3486, 0.6686, 4.2240, 2.6493]
For Example 142, The full renyi 0.5 token for desp method is: [1.8746, 3.0185, 1.6457, 6.0196, 5.3727, 4.8835, 3.3569, 2.2386, 0.6947, 1.9638, 4.9755, 4.4172, 3.6954, 5.6430, 5.0508, 5.3282, 4.1510, 3.0850, 3.1796, 4.3040, 3.7009, 4.2665, 2.2630, 6.2943, 5.2371, 3.1504, 4.6335, 4.3557, 5.8470, 6.2536, 4.2075]
For Example 144, The full renyi 0.5 token for desp method is: [2.0236, 2.8832, 1.6693, 4.5883, 4.4626, 3.3935, 3.3553, 4.6167, 3.4743, 2.7687, 4.0117, 4.8253, 0.6063, 3.3329, 1.9372, 4.4559, 3.0369, 3.6960, 3.9862, 4.4957, 5.8458, 0.6882, 4.4756, 2.3143, 3.3954, 1.5946, 1.6702, 0.7575, 3.2888, 2.6891, 4.5801]
For Example 146, The full renyi 0.5 token for desp method is: [2.1080, 3.1881, 0.6084, 0.5863, 2.2909, 5.1785, 2.8230, 4.4209, 4.7153, 6.1077, 5.4840, 4.7700, 3.1465, 2.3792, 3.8885, 4.1935, 5.4573, 4.3561, 6.0231, 1.3663, 1.4970, 4.8203, 4.1107, 4.3196, 1.4706, 4.1440, 3.7759, 3.5688, 0.5816, 2.8736, 1.3486]
For Example 149, The full renyi 0.5 token for desp method is: [1.5394, 2.9507, 2.3431, 4.9521, 0.7425, 0.6293, 4.0288, 3.6245, 2.3892, 4.3253, 2.0343, 3.4618, 3.7287, 0.8192, 4.2549, 2.6307, 3.2865, 3.6254, 0.6348, 0.5706, 3.3967, 5.2909, 0.7323, 4.0337, 2.1022, 3.2807, 2.0614, 0.9601, 2.7417, 2.4292, 5.1758]
For Example 152, The full renyi 0.5 token for desp method is: [2.3882, 3.1351, 2.4306, 5.2544, 4.7325, 5.7597, 4.6966, 3.9305, 3.5907, 4.5607, 5.2267, 0.8300, 4.7267, 5.6009, 4.9148, 1.7080, 1.5991, 2.2962, 1.9887, 2.3843, 0.7285, 1.2778, 2.1734, 2.0590, 3.5769, 5.2036, 4.3101, 4.5075, 5.8887, 4.5470, 2.4518]
For Example 153, The full renyi 0.5 token for desp method is: [2.1656, 3.2425, 2.8252, 5.1678, 3.7350, 3.3425, 4.1967, 5.4403, 2.2897, 4.7283, 0.5822, 3.8079, 3.9153, 3.9263, 3.4221, 3.9184, 4.0739, 2.0496, 3.8049, 5.3638, 3.9994, 2.0674, 2.6303, 3.7861, 3.2625, 4.6828, 3.6991, 2.7671, 2.7707, 1.6791, 2.7335]
For Example 156, The full renyi 0.5 token for desp method is: [1.9445, 3.1403, 0.5897, 0.5823, 2.3809, 5.0377, 1.3849, 0.6287, 5.6453, 4.3923, 4.3757, 5.7816, 5.1100, 4.6089, 5.0061, 0.8206, 0.5920, 4.8667, 5.6528, 4.1362, 4.4606, 1.3967, 3.9555, 3.9151, 4.2597, 3.3602, 3.2556, 5.0882, 3.3837, 4.9873, 4.9915]
For Example 158, The full renyi 0.5 token for desp method is: [1.9395, 3.1533, 0.6150, 0.5886, 2.1824, 4.9775, 3.4822, 3.3639, 1.6776, 3.1276, 0.7276, 3.8666, 0.6225, 2.9033, 5.3934, 4.6981, 0.9541, 1.5306, 3.8597, 0.7468, 4.2546, 4.7216, 3.8530, 5.0919, 4.7716, 0.5744, 2.6853, 5.0640, 0.6602, 0.8485, 3.5160]
For Example 159, The full renyi 0.5 token for desp method is: [1.7511, 3.0000, 1.7102, 5.1528, 0.7126, 3.5281, 3.8676, 5.2448, 4.6046, 0.9444, 4.6317, 3.6536, 1.0794, 0.8069, 3.1562, 4.1981, 4.8543, 0.6653, 3.1224, 5.6239, 0.7440, 5.4921, 1.2044, 3.1976, 1.5314, 2.2732, 4.5787, 4.1465, 5.4518, 4.6907, 1.4138]
For Example 162, The full renyi 0.5 token for desp method is: [1.9241, 3.0899, 3.2839, 5.4727, 2.9746, 4.7392, 0.6115, 3.7266, 3.8279, 4.3807, 4.4129, 5.4738, 4.7696, 5.6362, 3.8489, 1.8345, 5.0618, 0.8278, 4.1801, 1.9729, 2.7527, 3.3664, 4.8283, 2.5595, 3.7130, 5.8694, 4.0277, 3.8790, 6.1078, 3.1734, 2.0105]
For Example 163, The full renyi 0.5 token for desp method is: [2.0776, 3.0695, 2.0416, 5.2208, 4.4924, 4.6889, 4.3804, 4.3300, 0.8036, 4.5510, 3.8462, 3.9982, 5.5948, 3.5633, 4.2665, 1.6104, 4.7673, 3.6419, 0.7639, 4.1724, 1.8969, 2.5654, 4.8425, 3.7847, 5.1343, 3.5644, 1.4209, 3.6025, 2.7554, 2.1088, 0.7847]
For Example 165, The full renyi 0.5 token for desp method is: [2.1072, 2.8739, 1.8702, 5.3229, 4.9296, 3.9370, 2.0565, 4.6441, 1.4957, 4.3928, 2.3683, 3.1419, 0.8278, 3.5752, 5.1267, 0.6649, 1.3139, 2.1398, 2.1496, 2.6215, 2.9750, 4.6210, 2.0802, 3.7143, 5.5156, 0.7121, 4.3534, 2.3308, 3.3585, 1.8404, 1.1462]
For Example 166, The full renyi 0.5 token for desp method is: [1.5109, 2.5594, 1.0564, 4.5897, 3.8832, 2.1423, 3.9028, 3.1177, 0.9990, 2.7242, 1.9567, 4.7763, 3.9294, 2.7563, 4.9336, 1.5120, 3.3006, 2.6379, 3.3296, 3.8135, 5.4289, 4.7858, 3.0314, 1.3327, 2.7545, 5.6473, 5.1434, 4.1845, 5.2813, 1.1521, 5.0826]
For Example 167, The full renyi 0.5 token for desp method is: [1.5144, 3.0705, 3.0929, 5.1739, 4.4925, 0.6208, 4.3927, 3.2489, 2.3252, 4.0935, 1.6134, 3.9437, 4.8235, 4.7710, 5.2146, 0.6276, 2.3463, 0.8218, 4.4510, 4.8304, 0.8925, 1.8686, 4.5620, 3.3007, 0.6425, 3.3497, 4.0313, 1.4962, 4.6098, 0.7261, 3.3301]
For Example 168, The full renyi 0.5 token for desp method is: [1.7802, 2.9594, 2.0779, 5.1690, 0.8023, 3.7177, 3.6397, 4.9803, 4.4620, 0.7847, 4.4273, 3.4881, 1.0590, 0.8047, 2.9812, 2.6348, 4.4211, 3.5246, 2.8412, 4.4558, 4.5616, 0.6543, 3.0582, 5.3552, 0.7295, 5.7058, 5.6289, 3.5521, 1.7136, 2.3891, 4.7677]
For Example 171, The full renyi 0.5 token for desp method is: [2.1405, 3.2018, 1.7876, 5.2725, 3.3780, 1.1944, 3.9969, 4.0853, 5.7907, 4.1881, 0.8688, 0.7455, 4.9754, 3.6552, 2.5132, 3.9043, 3.3470, 1.6374, 3.8825, 2.2284, 4.1437, 4.3145, 0.7456, 0.7355, 4.3969, 6.0142, 0.6445, 1.0406, 5.4095, 6.0729, 3.8621]
For Example 172, The full renyi 0.5 token for desp method is: [1.6024, 2.8221, 1.6120, 5.0685, 3.8898, 4.0554, 3.1930, 2.9483, 2.2352, 3.3898, 1.8266, 2.6380, 2.9761, 5.5081, 4.2931, 4.2238, 5.3444, 0.7479, 3.2997, 2.8830, 2.7840, 3.2823, 3.4936, 4.6698, 3.4345, 3.6441, 2.0385, 6.0557, 1.0894, 2.0287, 4.9989]
For Example 173, The full renyi 0.5 token for desp method is: [1.6695, 2.5336, 1.3475, 5.1393, 3.8449, 3.4961, 1.2583, 3.3311, 3.2364, 3.1872, 2.2105, 4.5424, 3.6174, 5.2853, 3.7601, 4.8567, 2.0197, 4.3738, 4.9595, 3.9905, 0.6276, 2.4397, 1.9704, 3.2667, 3.3810, 3.9629, 1.9950, 5.6579, 5.0780, 2.1381, 2.9729]
For Example 177, The full renyi 0.5 token for desp method is: [1.4484, 2.9469, 1.5202, 4.6421, 1.7306, 1.0734, 2.4032, 0.9941, 3.0319, 4.8647, 0.7987, 4.7628, 0.8205, 2.8317, 2.0187, 4.1473, 0.6094, 2.7337, 0.9413, 5.0886, 4.9009, 1.7504, 5.2777, 3.0038, 0.5737, 2.0593, 4.8950, 2.1266, 2.6943, 3.2334, 4.4377]
For Example 179, The full renyi 0.5 token for desp method is: [1.9538, 3.2029, 0.5993, 0.5766, 1.2405, 4.8617, 0.9011, 3.9020, 4.5056, 4.9735, 5.5670, 1.1947, 2.2298, 4.4525, 3.9136, 0.6155, 4.2178, 3.7565, 4.0612, 3.0574, 4.4718, 3.0983, 4.8528, 4.9104, 0.6127, 3.1096, 3.6343, 3.2870, 3.3750, 4.9866, 2.1205]
For Example 181, The full renyi 0.5 token for desp method is: [1.6973, 2.8880, 1.5340, 3.1919, 4.2814, 0.7784, 3.0636, 3.3750, 0.6024, 2.8736, 4.3442, 0.6858, 0.6067, 3.7456, 5.1632, 1.8409, 2.4795, 2.6992, 3.0291, 5.5213, 0.5925, 4.2015, 2.5522, 3.0754, 1.2629, 2.2285, 3.2439, 4.3319, 3.2049, 5.1028, 0.5876]
For Example 187, The full renyi 0.5 token for desp method is: [2.1616, 3.2245, 3.0837, 5.2347, 3.4034, 3.7684, 4.1899, 5.8287, 2.8880, 5.2896, 4.5120, 5.4821, 2.2182, 4.6476, 3.4949, 4.1374, 2.1587, 4.8096, 5.6110, 0.6879, 4.1615, 3.1747, 4.6206, 1.9024, 3.2521, 5.0971, 4.3935, 4.2597, 5.5331, 2.4710, 3.2728]
For Example 188, The full renyi 0.5 token for desp method is: [1.6686, 2.8154, 0.5937, 0.5870, 1.7176, 4.1281, 0.8183, 3.5627, 4.0154, 3.3270, 2.6183, 3.7492, 0.6653, 1.4256, 3.6261, 4.8539, 2.9650, 2.1375, 4.0878, 5.0077, 4.3529, 4.3823, 3.5593, 3.2507, 1.0227, 3.9671, 4.2969, 4.6689, 3.2211, 3.9254, 2.6663]
For Example 189, The full renyi 0.5 token for desp method is: [2.0669, 3.1390, 0.5973, 0.5801, 1.8595, 5.4908, 0.7392, 3.9309, 4.2079, 5.0241, 0.7152, 4.4774, 4.9701, 4.5646, 1.6659, 1.4067, 2.2645, 1.8394, 0.8758, 2.6611, 0.7171, 1.0949, 2.1093, 2.1073, 1.2058, 3.2448, 1.4668, 3.7786, 5.0592, 0.6964, 3.0750]
For Example 192, The full renyi 0.5 token for desp method is: [1.7652, 3.1292, 2.2252, 4.4790, 0.7110, 3.9785, 3.9025, 3.8825, 0.6540, 3.0491, 2.9025, 3.7315, 2.0754, 3.1636, 3.4823, 3.3935, 2.9619, 4.6998, 2.2315, 4.4898, 2.1249, 2.9420, 1.0540, 4.2472, 2.6546, 3.8160, 2.7159, 4.5901, 4.5275, 3.3419, 1.0628]
For Example 194, The full renyi 0.5 token for desp method is: [2.0165, 3.1989, 1.6783, 5.0824, 3.6092, 0.9232, 2.5050, 3.2395, 3.6920, 0.6052, 3.3681, 4.4603, 3.7280, 2.8580, 5.3544, 2.5971, 4.3515, 4.0817, 3.6556, 5.3023, 3.3381, 3.0675, 4.4711, 2.9695, 3.0457, 1.6640, 5.8360, 4.3083, 3.8149, 5.2800, 4.3559]
For Example 197, The full renyi 0.5 token for desp method is: [1.8311, 3.3771, 0.6103, 0.5811, 1.3356, 4.9350, 4.2667, 5.1744, 3.7576, 4.3110, 4.6377, 5.3975, 5.1829, 4.5160, 3.7746, 1.3790, 2.2330, 3.8627, 2.4265, 4.3887, 4.5510, 3.8334, 4.9124, 0.6498, 1.0445, 4.2291, 4.4958, 3.5125, 4.5539, 2.0055, 0.5930]
For Example 200, The full renyi 0.5 token for desp method is: [1.9082, 2.6730, 1.1360, 3.6625, 3.0236, 0.7603, 2.2723, 4.5079, 0.7021, 2.1533, 3.1324, 4.2264, 0.6693, 0.6062, 0.6286, 2.6388, 3.9140, 3.6821, 2.5914, 4.0757, 4.7866, 3.0270, 3.1511, 3.1296, 2.4400, 2.9015, 4.7939, 0.7864, 3.5085, 4.6088, 2.4917]
For Example 202, The full renyi 0.5 token for desp method is: [1.7639, 2.8392, 1.2158, 4.8321, 2.7329, 2.6973, 0.8817, 3.2126, 2.2052, 4.6597, 3.8430, 2.2586, 4.0066, 5.3587, 4.8982, 3.8434, 2.2305, 4.1192, 3.0200, 2.8887, 4.3019, 3.7371, 5.1607, 0.6939, 4.1430, 0.7656, 2.9683, 1.4318, 0.7771, 3.4234, 2.3100]
For Example 205, The full renyi 0.5 token for desp method is: [1.6890, 2.7557, 0.9190, 3.6641, 2.9792, 2.4599, 1.5364, 3.2266, 0.6003, 3.5199, 2.0792, 3.9234, 3.4211, 4.7460, 0.6668, 1.8844, 3.7699, 0.7040, 3.4318, 0.7014, 2.3145, 2.3021, 3.0805, 3.1712, 1.5001, 5.2718, 4.6398, 2.5971, 4.3911, 3.3984, 5.4901]
For Example 208, The full renyi 0.5 token for desp method is: [2.0928, 2.6933, 1.5700, 4.6494, 5.1298, 0.6969, 4.1430, 0.5856, 3.3622, 2.2563, 4.9858, 0.6095, 3.5711, 5.2132, 0.6694, 0.7925, 3.6482, 5.1219, 4.9264, 5.4982, 1.8233, 4.1007, 2.6688, 3.4143, 4.2624, 0.6382, 3.8980, 5.4214, 3.1341, 5.8182, 4.0392]
For Example 209, The full renyi 0.5 token for desp method is: [1.8523, 3.0095, 1.1977, 4.7065, 3.9359, 5.6749, 0.6695, 0.9715, 2.9818, 3.8443, 4.3568, 5.1523, 4.5667, 0.8245, 4.4266, 3.4112, 0.5689, 4.3537, 4.5882, 5.7252, 5.3798, 0.7443, 0.6506, 0.6811, 4.2573, 4.2302, 4.4388, 4.1492, 5.0882, 1.1181, 3.9194]
For Example 212, The full renyi 0.5 token for desp method is: [1.7349, 2.5979, 1.6027, 4.6333, 1.8062, 3.6444, 3.2578, 0.5984, 2.7005, 4.6384, 1.2717, 3.9645, 5.1702, 5.5833, 5.7404, 5.6818, 2.5688, 4.2704, 4.4685, 2.2773, 3.5167, 0.6677, 1.8488, 2.9184, 2.5864, 3.4373, 3.0585, 4.8269, 0.6204, 3.6099, 4.6334]
For Example 213, The full renyi 0.5 token for desp method is: [1.8244, 2.7608, 1.1169, 3.4834, 3.3689, 3.4448, 2.8825, 0.6678, 1.9491, 4.4387, 3.9059, 0.7788, 1.6965, 0.5599, 3.4212, 4.8406, 1.4246, 1.7475, 2.0122, 1.3079, 2.3664, 3.2026, 2.9929, 4.7143, 0.6259, 3.9680, 0.6271, 0.5723, 0.5989, 2.2311, 4.7324]
For Example 217, The full renyi 0.5 token for desp method is: [2.2808, 2.8607, 1.8923, 5.5834, 4.7342, 3.5362, 0.6372, 1.1687, 2.5681, 1.7339, 4.6335, 5.2294, 4.4630, 5.4757, 5.1308, 4.9156, 4.4802, 0.7815, 0.7163, 5.0388, 4.9125, 4.3626, 0.6268, 4.8354, 2.5099, 2.6115, 3.8768, 4.3529, 5.3409, 0.9414, 0.6799]
For Example 220, The full renyi 0.5 token for desp method is: [2.4272, 3.1199, 2.2905, 5.6755, 1.4108, 0.8225, 5.2696, 0.6797, 2.9259, 2.2885, 5.3882, 1.0609, 4.4877, 4.2939, 5.6127, 5.1922, 0.5715, 0.6099, 4.1101, 4.6490, 4.7676, 0.8965, 0.6675, 3.3731, 2.6017, 3.7505, 4.8501, 3.2993, 3.5732, 5.0294, 0.5860]
For Example 221, The full renyi 0.5 token for desp method is: [2.1704, 2.9056, 1.9290, 5.1450, 4.0193, 2.3679, 5.2961, 3.2618, 4.9688, 4.6352, 5.6000, 2.2079, 1.0673, 0.8687, 2.2778, 3.5444, 4.7638, 3.0807, 2.2523, 2.6426, 3.1572, 4.6369, 1.7911, 4.1181, 5.2441, 0.6859, 4.2357, 2.6791, 4.5070, 4.0331, 5.2452]
For Example 222, The full renyi 0.5 token for desp method is: [2.1781, 2.8658, 1.5702, 5.8134, 1.2637, 0.5650, 4.4876, 4.8687, 6.3535, 5.2108, 2.9674, 2.7366, 4.6454, 2.8460, 1.9167, 3.9017, 1.3865, 3.5519, 2.9136, 4.4791, 1.1823, 0.5611, 3.5979, 5.8853, 3.8427, 3.0703, 4.2404, 1.0958, 3.2584, 5.2760, 4.3894]
For Example 224, The full renyi 0.5 token for desp method is: [1.5598, 2.5974, 1.0193, 3.9440, 2.3257, 3.2191, 3.1216, 2.0194, 4.5971, 3.4446, 0.5892, 3.6959, 2.1776, 4.1296, 3.3615, 2.0934, 2.7905, 4.7347, 0.5855, 3.3212, 3.6105, 0.7345, 2.5594, 0.6099, 1.6458, 5.1238, 2.6418, 1.3349, 4.8882, 0.5723, 1.6552]
For Example 226, The full renyi 0.5 token for desp method is: [2.1632, 3.1358, 1.5137, 5.0242, 3.1908, 0.6321, 0.7010, 4.1654, 4.4129, 6.5371, 5.1868, 4.2333, 5.3436, 4.8033, 0.7219, 4.6536, 2.9443, 3.5704, 5.4864, 5.0940, 0.6774, 3.9591, 5.8766, 3.5302, 1.5453, 4.1265, 3.0987, 5.0577, 2.7266, 5.7581, 4.0362]
For Example 228, The full renyi 0.5 token for desp method is: [1.8002, 2.8929, 0.6056, 0.5975, 1.6715, 4.0388, 3.5942, 2.5078, 3.5639, 3.2029, 4.4338, 3.7218, 3.8788, 1.5623, 2.9189, 1.1476, 3.7622, 5.2130, 2.6612, 1.7695, 0.5694, 0.6079, 3.4311, 2.0320, 1.1922, 1.1795, 2.0965, 2.8655, 1.2616, 3.9033, 3.0764]
For Example 233, The full renyi 0.5 token for desp method is: [1.9821, 3.0397, 1.3566, 4.7218, 3.0142, 0.6432, 0.7067, 4.0718, 3.9588, 6.1155, 1.9809, 2.8839, 0.8870, 0.6298, 1.0359, 5.1584, 2.8369, 3.6053, 3.9224, 3.9707, 4.2509, 1.2178, 0.9136, 4.1842, 5.1075, 3.2196, 2.1629, 4.7767, 0.7280, 4.0680, 4.4247]
For Example 236, The full renyi 0.5 token for desp method is: [1.6198, 2.8162, 2.1625, 5.3354, 4.2619, 3.9615, 5.6099, 1.5641, 4.9526, 3.7363, 4.4215, 0.7850, 4.9251, 0.7554, 3.6617, 3.2995, 1.0950, 3.7408, 4.7405, 0.8128, 4.4785, 2.5616, 2.7614, 4.4837, 2.9195, 5.3578, 4.3726, 2.3612, 3.5724, 2.5415, 2.6957]
For Example 238, The full renyi 0.5 token for desp method is: [1.5403, 2.8922, 2.4237, 3.4478, 0.6116, 0.7365, 0.6084, 3.6945, 3.6132, 0.6202, 1.6822, 0.7538, 3.0357, 2.3476, 4.9040, 3.7952, 1.2080, 3.3597, 2.5028, 2.6453, 5.0419, 0.7079, 3.6968, 2.9200, 4.9157, 1.3171, 3.6900, 5.1189, 5.0559, 0.5910, 1.4237]
For Example 239, The full renyi 0.5 token for desp method is: [1.5639, 3.1992, 1.4632, 4.2984, 3.5319, 3.2073, 2.0469, 3.0691, 3.3273, 4.3690, 3.7377, 4.3424, 2.3186, 2.2175, 1.6035, 3.5218, 3.1139, 5.2696, 6.1987, 5.9639, 5.5992, 1.1970, 4.6599, 5.3218, 4.7532, 5.7164, 4.1697, 3.5618, 4.6480, 1.1283, 4.1190]
For Example 240, The full renyi 0.5 token for desp method is: [1.6864, 2.9126, 1.5816, 4.7849, 3.1047, 0.7497, 1.1266, 3.8040, 3.9432, 5.7819, 0.6747, 3.8675, 3.6603, 5.2287, 4.8668, 3.9904, 3.6173, 2.8227, 2.7767, 4.3356, 1.2718, 3.2553, 3.5276, 4.9060, 4.2780, 5.0365, 3.3133, 0.6275, 1.9777, 3.9679, 3.4294]
For Example 244, The full renyi 0.5 token for desp method is: [1.9335, 2.6931, 1.5617, 5.0969, 3.9377, 3.1419, 1.5078, 3.0711, 1.4450, 0.6410, 1.4132, 1.1888, 1.3158, 4.8229, 4.8703, 0.6859, 3.3453, 5.1729, 0.8822, 5.0220, 3.4326, 2.4590, 2.9737, 3.5908, 4.1675, 3.5942, 4.0462, 2.3745, 5.8469, 0.5944, 2.6720]
For Example 246, The full renyi 0.5 token for desp method is: [1.9417, 2.9958, 2.0258, 5.0346, 0.7410, 3.7937, 4.3988, 5.5692, 2.3824, 4.2782, 3.1959, 3.4831, 3.6257, 3.6835, 5.3809, 3.7433, 1.4925, 1.6287, 2.4223, 4.4251, 4.5157, 2.4410, 4.1675, 5.7491, 0.7271, 4.5756, 4.6050, 5.1589, 3.9955, 4.3924, 3.6823]
For Example 249, The full renyi 0.5 token for desp method is: [1.8700, 2.9788, 1.1596, 4.6816, 3.4592, 0.6574, 0.7479, 4.1300, 2.7847, 1.7931, 4.6197, 0.6697, 3.8131, 3.9501, 3.5707, 0.6953, 0.7174, 3.8030, 5.2620, 0.6689, 3.8633, 2.4665, 5.1856, 4.1421, 3.9737, 4.3965, 4.7118, 4.9505, 2.6443, 1.4572, 2.8446]
For Example 251, The full renyi 0.5 token for desp method is: [1.6675, 3.0189, 2.6418, 4.6987, 4.0541, 3.1397, 2.4707, 5.0110, 4.5497, 5.4370, 0.6571, 4.0119, 3.9266, 2.7616, 2.7205, 5.0386, 0.6215, 3.4619, 5.0275, 2.1576, 4.9787, 0.8568, 2.2585, 4.6392, 4.3712, 3.4913, 5.7660, 0.9022, 4.3509, 4.2806, 3.5276]
For Example 254, The full renyi 0.5 token for desp method is: [1.5574, 2.8337, 1.9555, 5.1018, 2.4287, 3.7303, 1.7528, 3.5407, 4.5496, 3.1781, 1.9689, 3.5281, 1.7783, 2.9724, 3.1282, 2.4617, 4.1323, 3.0360, 3.3295, 5.5729, 0.6950, 3.8507, 0.9948, 1.8569, 3.7978, 2.9527, 5.3240, 3.2099, 3.1173, 4.4607, 5.1644]
For Example 256, The full renyi 0.5 token for desp method is: [1.8400, 3.0789, 0.6117, 0.5975, 1.8335, 3.7024, 3.3955, 2.4375, 3.4802, 3.2540, 2.4944, 3.3856, 3.7753, 1.7659, 2.4435, 1.7854, 2.9341, 3.6532, 1.8808, 1.4439, 3.0588, 4.6513, 4.0791, 3.3443, 3.9707, 4.3891, 4.8226, 2.1151, 2.2292, 3.7885, 5.2404]
For Example 260, The full renyi 0.5 token for desp method is: [1.5478, 2.7935, 1.3142, 4.5416, 0.6393, 0.5769, 3.1383, 3.6243, 2.3595, 4.8641, 1.0045, 3.7338, 3.8097, 5.4173, 4.2375, 4.4874, 5.3264, 3.9793, 2.9453, 2.3435, 2.7059, 2.8762, 3.9480, 0.6744, 0.5669, 3.5661, 5.3839, 0.7116, 4.1138, 2.1417, 3.1827]
For Example 261, The full renyi 0.5 token for desp method is: [2.0121, 2.7606, 2.4240, 5.3335, 4.8266, 4.3730, 2.5328, 4.7493, 4.7246, 4.7605, 3.0044, 3.9770, 3.8098, 3.5650, 5.5753, 4.9412, 6.2835, 6.1870, 3.6009, 5.7924, 2.0194, 0.6113, 5.2979, 1.3279, 1.9849, 3.4250, 4.5036, 4.4973, 5.8224, 0.7119, 4.1635]
For Example 264, The full renyi 0.5 token for desp method is: [1.5429, 3.0149, 0.5876, 0.5858, 2.2051, 4.6582, 1.0410, 3.3272, 3.1633, 1.9651, 1.5121, 4.4125, 3.6381, 4.5978, 4.0805, 4.9440, 4.8240, 0.6539, 3.5665, 4.4770, 4.8822, 3.3507, 0.6192, 1.4828, 0.9040, 3.5518, 2.9950, 3.9143, 4.8417, 4.5958, 5.4875]
For Example 265, The full renyi 0.5 token for desp method is: [1.6423, 2.9329, 2.3883, 4.3961, 4.3961, 0.6794, 4.3089, 4.7184, 0.6231, 0.5794, 4.6748, 3.0719, 5.5953, 3.9164, 4.2990, 3.2844, 3.8559, 0.6601, 0.7244, 4.5380, 5.6232, 4.2652, 1.6444, 2.4320, 3.4049, 2.7349, 5.2357, 3.9460, 4.1218, 5.3312, 3.3405]
For Example 266, The full renyi 0.5 token for desp method is: [2.1960, 3.3270, 1.8221, 5.3136, 0.7341, 4.2771, 3.9155, 5.2082, 3.8099, 0.7161, 0.7052, 4.6181, 3.7763, 3.2056, 4.2661, 1.7898, 4.2253, 3.4952, 3.8329, 4.5914, 0.8495, 0.7688, 4.2638, 5.3041, 0.6925, 4.1817, 2.1960, 3.4329, 1.9665, 1.1397, 3.5780]
For Example 267, The full renyi 0.5 token for desp method is: [2.1636, 3.0751, 0.6031, 0.5833, 2.2662, 5.2448, 2.7739, 4.3947, 4.8329, 6.2059, 2.3434, 3.1826, 5.8732, 4.3805, 5.3603, 3.5732, 4.2476, 3.9589, 1.9979, 2.5472, 3.1482, 4.1417, 4.5948, 4.8563, 5.7135, 0.7170, 4.3818, 3.7933, 5.9298, 3.8903, 5.2835]
For Example 270, The full renyi 0.5 token for desp method is: [2.0920, 2.7374, 1.5403, 5.0269, 3.2100, 0.5919, 4.4579, 2.9711, 2.4629, 4.4435, 3.9569, 5.3215, 0.8921, 4.6555, 2.6337, 3.7411, 1.9317, 3.3179, 0.5754, 1.7546, 2.1303, 1.5959, 2.3141, 5.7883, 0.7654, 3.8366, 6.3290, 0.7509, 4.4487, 4.8119, 6.3987]
